step,lr,train_mse,test_mse
50,0.00010245901639344262,0.6168845403194427,0.6153478660583496
100,0.00020491803278688525,0.4100464731454849,0.41190275955200195
150,0.00030737704918032784,0.32426759123802185,0.3241197824478149
200,0.0004098360655737705,0.2660089632868767,0.26747023773193357
250,0.0005122950819672131,0.22372639119625093,0.22703194999694823
300,0.0006147540983606557,0.19665781676769256,0.19981226062774657
350,0.0007172131147540984,0.1758202040195465,0.17984628009796141
400,0.000819672131147541,0.1735104438662529,0.17386109828948976
450,0.0009221311475409836,0.15493941634893418,0.15831148147583007
500,0.000999984543714613,0.151500840485096,0.1552569808959961
550,0.0009995247601443948,0.14007792592048646,0.14216577911376954
600,0.0009984269587898415,0.13440327495336532,0.13655084133148193
650,0.00099669254181726,0.12333819061517716,0.12769739723205567
700,0.0009943237245099797,0.12227293610572815,0.12399978637695312
750,0.000991323532438884,0.1127463649213314,0.11622365713119506
800,0.0009876957975980011,0.11214951887726783,0.11555510425567626
850,0.0009834451535100915,0.10620148107409477,0.10918348503112793
900,0.0009785770293084816,0.10400458678603172,0.10844435214996338
950,0.0009730976428027077,0.10069875180721283,0.10423933601379394
1000,0.0009670139925368193,0.10164906069636345,0.10543878316879272
1050,0.0009603338488504935,0.09349865272641182,0.09806564235687255
1100,0.0009530657439543711,0.09191137924790382,0.09559215021133423
1150,0.0009452189610322938,0.09259724408388138,0.09520364046096802
1200,0.0009368035223843632,0.08858776181936263,0.09207114458084106
1250,0.0009278301766259607,0.0878122916817665,0.09021876096725463
1300,0.0009183103849590839,0.0876107408106327,0.090924072265625
1350,0.0009082563065335312,0.08268165409564972,0.08582424879074096
1400,0.0008976807829166331,0.08292398393154145,0.08562486410140992
1450,0.0008865973216913656,0.0800978897511959,0.08243776774406433
1500,0.000875020079203796,0.07940879687666894,0.08214741134643555
1550,0.0008629638424818955,0.07549503728747368,0.07949987316131592
1600,0.0008504440103488143,0.07530440405011177,0.07936159992218017
1650,0.000837476573754742,0.07220500156283378,0.07487592220306397
1700,0.0008240780953524726,0.07389608576893807,0.07646020865440369
1750,0.0008102656883427632,0.07161072760820389,0.07471705818176269
1800,0.000796056994616507,0.0696360069513321,0.07270838904380798
1850,0.0007814701622216341,0.0705184729397297,0.07420117425918579
1900,0.000766523822183526,0.06817014090716839,0.07024336957931518
1950,0.0007512370647085469,0.06658281460404396,0.06987704038619995
2000,0.000735629414801085,0.06515413105487823,0.06897424864768982
2050,0.0007197208073252494,0.06356528796255588,0.06682270240783691
2100,0.0007035315615430735,0.06313781373202801,0.06635869717597961
2150,0.0006870823551617467,0.06355895146727562,0.06593074631690979
2200,0.0006703941979230209,0.06054418802261353,0.06426117992401123
2250,0.0006534884047685281,0.06012622900307178,0.06297329998016357
2300,0.0006363865686152794,0.059412861168384554,0.06227628564834595
2350,0.0006191105327761216,0.05833086721599102,0.061718457221984865
2400,0.0006016823630603753,0.057438892871141435,0.060205942153930665
2450,0.000584124319590289,0.05624254606664181,0.05958717608451843
2500,0.000566458828369308,0.056016227304935454,0.05884253454208374
2550,0.0005487084526384713,0.05596122413873673,0.05860528063774109
2600,0.0005308958640575214,0.05459956668317318,0.058073783397674564
2650,0.0005130438137475362,0.053200865983963015,0.05610470271110535
2700,0.0004951751032320709,0.05191341944038868,0.05486646509170532
2750,0.00047731255531392025,0.05135147616267204,0.05384497404098511
2800,0.0004594789849247047,0.05092312954366207,0.054085086822509766
2850,0.00044169716998450814,0.05035965666174889,0.05319254732131958
2900,0.00042398982230878936,0.05013592377305031,0.0530482804775238
2950,0.0004063795585997261,0.04822773404419422,0.05104803824424744
3000,0.00038888887155904146,0.04751570701599121,0.05076579189300537
3050,0.0003715401011592102,0.04734341815114021,0.050004966735839845
3100,0.00035435540610973914,0.04688716918230057,0.04941919922828674
3150,0.0003373567355549646,0.04602652803063392,0.0490071656703949
3200,0.00032056580103951714,0.045700403824448586,0.04920583498477936
3250,0.0003040040487772609,0.044920828044414524,0.04761447942256927
3300,0.0002876926322591259,0.04369592443108559,0.04681481826305389
3350,0.0002716523852348209,0.044453926607966425,0.0465887131690979
3400,0.00025590379510293627,0.043791680559515954,0.04635788989067078
3450,0.0002404669767434216,0.0424897164106369,0.04527195680141449
3500,0.00022536164682586545,0.04182150848209858,0.04462020742893219
3550,0.00021060709862638627,0.04245680950582027,0.04497869563102722
3600,0.00019622217738530528,0.04160251289606094,0.043861807107925414
3650,0.0001822252562370698,0.0408177412301302,0.043975182056427004
3700,0.00016863421274317654,0.03998824685811996,0.04324403953552246
3750,0.0001554664060580628,0.039818121418356896,0.04271511363983154
3800,0.00014273865475713504,0.03881683446466923,0.042256561756134035
3850,0.0001304672153552502,0.039604831486940384,0.042115991115570066
3900,0.00011866776154308867,0.03947902262210846,0.04166475462913513
3950,0.00010735536416794018,0.03872573144733906,0.04111249876022339
4000,9.654447198447042e-05,0.03810251392424106,0.04121139121055603
4050,8.624889320005574e-05,0.0380904246121645,0.04049005126953125
4100,7.648177783825561e-05,0.03805311553180218,0.040673916816711425
4150,6.725560094295091e-05,0.03761049836874008,0.04013089025020599
4200,5.858214664459999e-05,0.03701920360326767,0.039457194805145264
4250,5.0472493108962626e-05,0.037251952439546585,0.03954101383686066
4300,4.293699838751758e-05,0.03692274160683155,0.039275614976882936
4350,3.598528718764604e-05,0.03647258415818214,0.03931042695045471
4400,2.962623857947805e-05,0.03650793012231588,0.0391505229473114
4450,2.386797465510443e-05,0.036356023699045184,0.0388368878364563
4500,1.871785015463767e-05,0.03588270664215088,0.038920876502990726
4550,1.4182443072373596e-05,0.035786086693406105,0.038628109097480774
4600,1.026754625505083e-05,0.03620041288435459,0.03852327275276184
4650,6.978160002939882e-06,0.03574696287512779,0.03858547830581665
4700,4.318485683211859e-06,0.036206389516592025,0.038444190740585325
4750,2.291920363743927e-06,0.03581076167523861,0.03841971552371979
4800,9.010524742157356e-07,0.03568034626543522,0.03842009210586548
4850,1.4765850003906068e-07,0.03551854327321052,0.038403801918029785
4883,1.2773854846104272e-10,0.0357504927366972,0.03840227723121643
